sample_i,training_step,batch_i,dynamics_size_mass_bin,dynamics_thrust_to_weight_bin,dynamics_torque_to_inertia_bin,dynamics_motor_delay_bin,dynamics_curve_shape_bin,dynamics_group_key,rejected_before_accept,mass,thrust_to_weight_ratio,torque_to_inertia_ratio,sampled_tau_rise,sampled_tau_fall,sampled_curve_shape,rotor_torque_constant,inertia_trace,thrust_scale,torque_scale,sampled_parameters_inside_allowed_ranges
2251,562,3,3,2,0,3,0,908,0,0.203033,3.31198,304.013,0.0865259,0.250189,0.171691,0.0293468,0.00146263,14.9748,6.29086,true
2252,563,0,0,3,0,3,0,204,0,0.0488495,4.50038,247.613,0.0973666,0.266737,0.0940773,0.0232246,0.000359087,4.89573,4.97848,true
2253,563,1,1,3,0,3,0,460,0,0.113606,4.2295,252.044,0.096732,0.29289,0.148849,0.0248008,0.00103373,10.7004,5.31635,true
2254,563,2,2,3,0,3,0,716,0,0.163327,4.88831,195.229,0.0904196,0.254614,0.137708,0.020142,0.00249675,17.7797,4.31769,true
2255,563,3,3,3,0,3,0,972,0,0.224478,4.82761,180.818,0.0864158,0.294199,0.247511,0.0214946,0.00416454,24.1332,4.60762,true
2256,564,0,0,0,1,3,0,28,0,0.0315554,1.58166,482.919,0.0998413,0.244779,0.05,0.0179402,3.577e-05,1.11146,3.84571,true
2257,564,1,1,0,1,3,0,284,0,0.0909377,2.17104,373.844,0.0896314,0.250287,0.197295,0.0128408,0.000268656,4.39663,2.75258,true
2258,564,2,2,0,1,3,0,540,0,0.151777,2.35215,438.913,0.0854212,0.288393,0.152546,0.0168824,0.000486141,7.9502,3.61895,true
2259,564,3,3,0,1,3,0,796,0,0.217018,1.72536,500.238,0.0899068,0.236121,0.135858,0.0212649,0.000502197,8.33844,4.5584,true
2260,565,0,0,1,1,3,0,92,0,0.0538994,2.45455,596.938,0.0906103,0.244893,0.222997,0.0307282,9.52248e-05,2.94621,6.58696,true
2261,565,1,1,1,1,3,0,348,0,0.123147,2.82966,582.925,0.0827734,0.259473,0.0554215,0.0258705,0.000326283,7.76009,5.54565,true
2262,565,2,2,1,1,3,0,604,0,0.156835,2.60006,617.88,0.0931223,0.269961,0.111578,0.029846,0.000395272,9.08098,6.39785,true
2263,565,3,3,1,1,3,0,860,0,0.219793,2.49725,486.879,0.0852701,0.271681,0.195836,0.021578,0.000769396,12.2232,4.6255,true
2264,566,0,0,2,1,3,0,156,0,0.0365909,3.94868,395.545,0.0896616,0.256212,0.05,0.0103308,0.000131743,3.2176,2.21453,true
2265,566,1,1,2,1,3,0,412,0,0.123923,3.72159,470.589,0.0968131,0.264797,0.21328,0.0207066,0.000554611,10.2704,4.43871,true
2266,566,2,2,2,1,3,0,668,0,0.189737,3.63763,400.631,0.0850108,0.282201,0.05,0.0107119,0.0010753,15.3702,2.29624,true
2267,566,3,3,2,1,3,0,924,0,0.247702,3.83224,405.966,0.0974696,0.241687,0.05,0.0118603,0.00160664,21.1393,2.5424,true
2268,567,0,0,3,1,3,0,220,0,0.0564214,4.45219,574.162,0.0934039,0.287283,0.176611,0.0279174,0.000188991,5.59404,5.98444,true
2269,567,1,1,3,1,3,0,476,0,0.113181,4.87789,395.805,0.0987427,0.285378,0.122737,0.0128671,0.000751153,12.2946,2.75823,true
2270,567,2,2,3,1,3,0,732,0,0.178679,4.81462,497.684,0.0853411,0.266285,0.101252,0.0202881,0.00107885,19.1578,4.34901,true
2271,567,3,3,3,1,3,0,988,0,0.192826,4.42604,377.227,0.0992415,0.278255,0.168396,0.0124531,0.00146953,19.0059,2.66947,true
2272,568,0,0,0,2,3,0,44,0,0.023835,2.29642,903.001,0.0898539,0.268846,0.152582,0.0303901,1.95459e-05,1.21892,6.51449,true
2273,568,1,1,0,2,3,0,300,0,0.10315,1.70923,627.368,0.0866581,0.262759,0.14544,0.0088441,0.000147449,3.92624,1.89584,true
2274,568,2,2,0,2,3,0,556,0,0.176025,2.09226,757.759,0.0876351,0.285894,0.219369,0.020624,0.000309586,8.20162,4.421,true
2275,568,3,3,0,2,3,0,812,0,0.235956,1.93577,867.579,0.0927157,0.295758,0.05,0.0251992,0.000356017,10.1717,5.40176,true
2276,569,0,0,1,2,3,0,108,0,0.0368307,3.00262,846.798,0.0832692,0.262277,0.0759062,0.0243042,4.78841e-05,2.46274,5.20991,true
2277,569,1,1,1,2,3,0,364,0,0.102637,3.18964,725.682,0.0946609,0.245897,0.111337,0.0157045,0.00023457,7.29042,3.36646,true
2278,569,2,2,1,2,3,0,620,0,0.141337,3.18464,802.859,0.0842475,0.237431,0.0575344,0.0204819,0.00032053,10.0236,4.39054,true
2279,569,3,3,1,2,3,0,876,0,0.207866,2.86723,813.712,0.0828153,0.258597,0.220187,0.0249836,0.000493219,13.2725,5.35554,true
2280,570,0,0,2,2,3,0,172,0,0.0747329,3.33369,755.958,0.0905532,0.233874,0.0731538,0.0171945,0.000152887,5.54811,3.68585,true
2281,570,1,1,2,2,3,0,428,0,0.104377,3.86574,659.366,0.0828067,0.262605,0.05,0.00884788,0.000314697,8.98555,1.89665,true
2282,570,2,2,2,2,3,0,684,0,0.167558,3.55118,652.917,0.0922064,0.27057,0.178573,0.0115718,0.000566099,13.2509,2.48056,true
2283,570,3,3,2,2,3,0,940,0,0.229551,4.09206,723.145,0.0850654,0.237669,0.05,0.0131057,0.000862826,20.9185,2.80938,true
2284,571,0,0,3,2,3,0,236,0,0.049174,4.93546,899.204,0.0865979,0.258329,0.05,0.0266709,0.000107171,5.40469,5.71724,true
2285,571,1,1,3,2,3,0,492,0,0.102443,4.67187,798.449,0.0882285,0.276567,0.237557,0.0241902,0.00032,10.6581,5.18547,true
2286,571,2,2,3,2,3,0,748,0,0.169891,4.71883,861.845,0.0953318,0.281656,0.210853,0.028508,0.000584488,17.853,6.11105,true
2287,571,3,3,3,2,3,0,1004,0,0.224344,4.78096,629.664,0.0947142,0.295453,0.123088,0.0085193,0.0011524,23.8857,1.82622,true
2288,572,0,0,0,3,3,0,60,0,0.0276435,1.90881,1055.6,0.0933336,0.278353,0.0691144,0.0178513,1.66315e-05,1.17507,3.82664,true
2289,572,1,1,0,3,3,0,316,0,0.128899,1.8166,1100.79,0.08321,0.241511,0.05,0.0199382,0.000116606,5.21452,4.274,true
2290,572,2,2,0,3,3,0,572,0,0.143637,1.68659,1016.93,0.0902582,0.285955,0.0515683,0.0144564,0.000136756,5.3949,3.0989,true
2291,572,3,3,0,3,3,0,828,0,0.197693,2.08411,1002.93,0.0903673,0.241578,0.0828813,0.0140752,0.000264133,9.17532,3.01719,true
2292,573,0,0,1,3,3,0,124,0,0.0276541,2.81109,911.241,0.0930811,0.29754,0.05,0.00620141,2.82635e-05,1.73118,1.32935,true
2293,573,1,1,1,3,3,0,380,0,0.0952694,2.65958,1041.53,0.0980586,0.249567,0.198585,0.0196734,0.000125725,5.64254,4.21723,true
2294,573,2,2,1,3,3,0,636,0,0.166368,2.60324,984.443,0.0940958,0.23317,0.0973588,0.0129663,0.000267899,9.64479,2.7795,true
2295,573,3,3,1,3,3,0,892,0,0.218039,3.10595,985.103,0.0866807,0.271575,0.0733622,0.0124776,0.000455729,15.0812,2.67473,true
2296,574,0,0,2,3,3,0,188,0,0.0453608,3.65004,1138.14,0.0861674,0.259701,0.127923,0.0255791,5.78236e-05,3.6871,5.4832,true
2297,574,1,1,2,3,3,0,444,0,0.0991436,3.6629,1066.07,0.0963171,0.267298,0.05,0.0171345,0.000170908,8.0872,3.673,true
2298,574,2,2,2,3,3,0,700,0,0.166188,3.55225,1015.15,0.0865117,0.295333,0.229737,0.0183275,0.000364183,13.1465,3.92873,true
2299,574,3,3,2,3,3,0,956,0,0.213969,3.9161,1146.39,0.0952492,0.291933,0.225254,0.028409,0.000497499,18.66,6.08981,true
2300,575,0,0,3,3,3,0,252,0,0.0661075,4.79654,925.572,0.0982068,0.279225,0.124622,0.00901214,0.000154279,7.06133,1.93186,true
2301,575,1,1,3,3,3,0,508,0,0.099184,4.29712,1121.28,0.0948205,0.271545,0.0842807,0.0232885,0.000194254,9.49132,4.99218,true
2302,575,2,2,3,3,3,0,764,0,0.16203,4.83118,1135.46,0.0860358,0.245576,0.0537522,0.0237018,0.000412183,17.4324,5.08077,true
2303,575,3,3,3,3,3,0,1020,0,0.242216,4.48296,1144.97,0.09811,0.285633,0.0572112,0.0245175,0.000648813,24.1811,5.25563,true
2304,576,0,0,0,0,0,1,1,0,0.0322367,2.31878,263.466,0.032263,0.035785,0.367063,0.0305968,0.000105839,1.66463,6.5588,true
2305,576,1,1,0,0,0,1,257,0,0.0927778,1.98496,298.241,0.0446573,0.0392686,0.482938,0.0359021,0.000335459,4.10112,7.69605,true
2306,576,2,2,0,0,0,1,513,0,0.177222,2.35528,196.462,0.0398851,0.0392703,0.321221,0.0243668,0.00138565,9.29539,5.22332,true
2307,576,3,3,0,0,0,1,769,0,0.210475,2.23897,80.1311,0.0370337,0.0969105,0.467952,0.0186426,0.00418539,10.4944,3.99626,true
2308,577,0,0,1,0,0,1,65,0,0.0348039,2.58644,137.951,0.0358177,0.0913072,0.291354,0.0191551,0.00024584,2.00465,4.10613,true
2309,577,1,1,1,0,0,1,321,0,0.104355,2.40745,324.118,0.0445348,0.0702487,0.252342,0.0327214,0.000417661,5.59472,7.01422,true
2310,577,2,2,1,0,0,1,577,0,0.15785,2.96228,212.406,0.0333446,0.0587353,0.310221,0.0253563,0.00137825,10.4131,5.43544,true
2311,577,3,3,1,0,0,1,833,0,0.220052,2.48493,175.414,0.0433612,0.0518764,0.304774,0.0223637,0.00217771,12.1772,4.79393,true
2312,578,0,0,2,0,0,1,129,0,0.0581231,3.49147,178.658,0.0456727,0.0701627,0.280686,0.0220734,0.000506585,4.51924,4.7317,true
2313,578,1,1,2,0,0,1,385,0,0.12971,3.8923,70.0198,0.0374907,0.0430263,0.365485,0.0155525,0.00427683,11.2432,3.33388,true
2314,578,2,2,2,0,0,1,641,0,0.151691,4.02206,116.297,0.0353818,0.0794855,0.414356,0.0202426,0.00331135,13.5868,4.33925,true
2315,578,3,3,2,0,0,1,897,0,0.210873,3.46039,44.6801,0.0394427,0.0721489,0.42799,0.0149929,0.0115368,16.25,3.21391,true
2316,579,0,0,3,0,0,1,193,0,0.0233293,4.29522,118.543,0.0441549,0.0935572,0.404338,0.0201915,0.000285278,2.23149,4.32829,true
2317,579,1,1,3,0,0,1,449,0,0.121485,4.5194,116.95,0.0384141,0.0331845,0.354524,0.018947,0.00271834,12.2268,4.06153,true
2318,579,2,2,3,0,0,1,705,0,0.148196,4.79379,47.3201,0.0300788,0.0730752,0.424962,0.0151296,0.00942311,15.8206,3.24321,true
2319,579,3,3,3,0,0,1,961,0,0.205485,4.44104,144.306,0.0389482,0.0827001,0.496957,0.0242742,0.00449083,20.3223,5.20347,true
2320,580,0,0,0,1,0,1,17,0,0.03305,1.71487,481.874,0.0381812,0.0761644,0.350084,0.0246602,4.40879e-05,1.26215,5.28622,true
2321,580,1,1,0,1,0,1,273,0,0.106982,1.68513,483.487,0.0445109,0.0744168,0.30516,0.0237746,0.000204841,4.0147,5.09637,true
2322,580,2,2,0,1,0,1,529,0,0.172174,2.09971,340.189,0.035475,0.0806663,0.303594,0.0126214,0.000683921,8.0507,2.70555,true
2323,580,3,3,0,1,0,1,785,0,0.244236,2.00429,491.705,0.0471128,0.0319587,0.278677,0.0238163,0.000716181,10.9013,5.10532,true
2324,581,0,0,1,1,0,1,81,0,0.0381525,2.97122,438.738,0.0441524,0.0653851,0.45587,0.0236936,0.000103815,2.52445,5.07902,true
2325,581,1,1,1,1,0,1,337,0,0.0998167,2.86192,498.325,0.0317066,0.0845106,0.420217,0.0275146,0.000315098,6.36164,5.89808,true
2326,581,2,2,1,1,0,1,593,0,0.191599,3.14478,364.843,0.0367989,0.0807487,0.490371,0.0187367,0.00114425,13.4181,4.01643,true
2327,581,3,3,1,1,0,1,849,0,0.199795,3.10707,593.534,0.0463701,0.0651885,0.25187,0.0311137,0.000699724,13.8243,6.6696,true
2328,582,0,0,2,1,0,1,145,0,0.0523705,3.93659,397.217,0.0358569,0.0688294,0.469421,0.0207771,0.000232394,4.59107,4.45383,true
2329,582,1,1,2,1,0,1,401,0,0.0903408,3.3244,354.237,0.0306376,0.0812575,0.414807,0.0162136,0.00045028,6.68813,3.47558,true
2330,582,2,2,2,1,0,1,657,0,0.180292,4.06064,477.714,0.0365463,0.0522136,0.335365,0.0240063,0.00100818,16.3035,5.14604,true
2331,582,3,3,2,1,0,1,913,0,0.206257,3.45938,466.53,0.0447479,0.0952843,0.359224,0.0236754,0.00105749,15.8897,5.07511,true
2332,583,0,0,3,1,0,1,209,0,0.0641827,4.33419,471.174,0.0336385,0.074407,0.481677,0.0267909,0.000283599,6.19489,5.74296,true
2333,583,1,1,3,1,0,1,465,0,0.114759,4.54922,534.387,0.0391613,0.0697505,0.272911,0.0269981,0.000545707,11.6261,5.78737,true
2334,583,2,2,3,1,0,1,721,0,0.159337,4.16525,586.086,0.0362328,0.057567,0.26994,0.0309424,0.000705223,14.7797,6.63289,true
2335,583,3,3,3,1,0,1,977,0,0.210138,4.30028,536.065,0.0382154,0.0348922,0.25497,0.0267246,0.00114766,20.1238,5.72875,true
2336,584,0,0,0,2,0,1,33,0,0.0386852,1.81002,735.164,0.031571,0.0363305,0.275119,0.0201253,3.70444e-05,1.55933,4.31411,true
2337,584,1,1,0,2,0,1,289,0,0.0846537,2.16537,824.393,0.0472022,0.093662,0.379253,0.0293913,0.000114725,4.08212,6.30039,true
2338,584,2,2,0,2,0,1,545,0,0.141866,1.84318,679.671,0.0434367,0.0301096,0.458982,0.0199568,0.000239632,5.8231,4.27798,true
2339,584,3,3,0,2,0,1,801,0,0.19575,1.83046,710.059,0.042809,0.0801038,0.255708,0.0177407,0.00033558,7.9794,3.80294,true
2340,585,0,0,1,2,0,1,97,0,0.0625049,3.17171,742.504,0.0342394,0.0533914,0.446811,0.0245579,0.000126236,4.41485,5.26428,true
2341,585,1,1,1,2,0,1,353,0,0.0979187,2.99383,877.509,0.0469689,0.0494487,0.405528,0.0341035,0.000181912,6.52831,7.3105,true
2342,585,2,2,1,2,0,1,609,0,0.149073,2.38845,720.945,0.0440908,0.0428936,0.258391,0.0186457,0.00030009,7.92908,3.99694,true
2343,585,3,3,1,2,0,1,865,0,0.228196,2.5025,783.458,0.0414027,0.0926678,0.418209,0.0270918,0.00052758,12.7172,5.80745,true
2344,586,0,0,2,2,0,1,161,0,0.024349,3.46777,717.542,0.0346465,0.0965098,0.414357,0.021891,4.03667e-05,1.88035,4.6926,true
2345,586,1,1,2,2,0,1,417,0,0.0916163,3.51619,670.989,0.0389314,0.0416525,0.375481,0.0174043,0.000254126,7.17386,3.73083,true
2346,586,2,2,2,2,0,1,673,0,0.167717,3.6587,818.456,0.0385498,0.0373842,0.355928,0.0284059,0.000483524,13.6651,6.08914,true
2347,586,3,3,2,2,0,1,929,0,0.249273,3.65112,806.625,0.0470522,0.0679521,0.339578,0.0271201,0.000827637,20.2679,5.81352,true
2348,587,0,0,3,2,0,1,225,0,0.0422788,4.52081,705.812,0.0312202,0.043061,0.371789,0.0200231,0.000110686,4.25644,4.29219,true
2349,587,1,1,3,2,0,1,481,0,0.0782389,4.29419,661.043,0.0454467,0.0717777,0.420502,0.0176457,0.000257595,7.4819,3.78256,true
2350,587,2,2,3,2,0,1,737,0,0.168559,4.65326,680.48,0.0343921,0.0498625,0.266546,0.0156897,0.000730903,17.4669,3.36328,true
2351,587,3,3,3,2,0,1,993,0,0.230344,4.57923,842.818,0.0345425,0.0380511,0.3761,0.0307499,0.000900905,23.4897,6.59162,true
2352,588,0,0,0,3,0,1,49,0,0.0337649,2.17654,1116.14,0.0319245,0.0311335,0.371617,0.0293548,2.49682e-05,1.63659,6.29256,true
2353,588,1,1,0,3,0,1,305,0,0.0777708,1.97548,1091.51,0.032101,0.0879815,0.473528,0.0297374,7.19628e-05,3.42135,6.37458,true
2354,588,2,2,0,3,0,1,561,0,0.149743,2.32012,1097.38,0.0437172,0.0388171,0.35801,0.0275932,0.000196691,7.73685,5.91495,true
2355,588,3,3,0,3,0,1,817,0,0.236124,2.00521,1195.23,0.031468,0.0547895,0.491604,0.0381911,0.000294339,10.5441,8.18673,true
2356,589,0,0,1,3,0,1,113,0,0.0384109,2.81927,1085.75,0.0361687,0.08807,0.294016,0.0252511,3.88531e-05,2.41157,5.41287,true
2357,589,1,1,1,3,0,1,369,0,0.130556,2.8058,944.689,0.0424614,0.0741626,0.479611,0.0184827,0.000235905,8.15758,3.96198,true
2358,589,2,2,1,3,0,1,625,0,0.157145,3.07188,1004.99,0.0345168,0.0601122,0.424502,0.021921,0.000307411,10.7501,4.69904,true
2359,589,3,3,1,3,0,1,881,0,0.227431,3.1134,1117.58,0.0406312,0.046931,0.34951,0.0289694,0.00045168,15.7686,6.20995,true
2360,590,0,0,2,3,0,1,177,0,0.0616176,3.54937,918.756,0.0331552,0.0590052,0.368877,0.0139791,0.000110246,4.87039,2.99659,true
2361,590,1,1,2,3,0,1,433,0,0.129078,4.10968,1074.7,0.041173,0.0725851,0.495605,0.0289298,0.000300115,11.8132,6.20146,true
2362,590,2,2,2,3,0,1,689,0,0.165259,3.2894,946.527,0.0452017,0.0547957,0.281198,0.0141609,0.0003629,12.1057,3.03557,true
2363,590,3,3,2,3,0,1,945,0,0.233866,3.77106,1041.01,0.0391843,0.0779435,0.453729,0.0253734,0.000622693,19.6398,5.43911,true
2364,591,0,0,3,3,0,1,241,0,0.0662804,4.7345,1095.87,0.0449433,0.0544836,0.371768,0.0277857,0.000135965,6.98823,5.95621,true
2365,591,1,1,3,3,0,1,497,0,0.0819187,4.31362,1019.79,0.0375736,0.0429207,0.46099,0.0238906,0.000179799,7.86923,5.12123,true
2366,591,2,2,3,3,0,1,753,0,0.18347,4.73345,933.921,0.0401418,0.0915682,0.44221,0.0168057,0.000628907,19.3397,3.60251,true
2367,591,3,3,3,3,0,1,1009,0,0.212577,4.59642,1017.06,0.0406761,0.0772641,0.283569,0.0196868,0.00066053,21.7593,4.2201,true
2368,592,0,0,0,0,1,1,5,0,0.0235555,2.21043,45.7862,0.0502057,0.135499,0.397464,0.0143919,0.000384486,1.15951,3.08507,true
2369,592,1,1,0,0,1,1,261,0,0.0965242,1.71798,111.653,0.0574449,0.114667,0.433169,0.0203056,0.00080941,3.69286,4.35275,true
2370,592,2,2,0,0,1,1,517,0,0.18596,1.78776,280.938,0.0514885,0.109649,0.476339,0.0344111,0.00080949,7.40348,7.37645,true
2371,592,3,3,0,0,1,1,773,0,0.215224,2.35128,194.975,0.048397,0.122614,0.252534,0.0227059,0.00178027,11.2695,4.8673,true
2372,593,0,0,1,0,1,1,69,0,0.0465858,2.46455,241.377,0.0484657,0.126276,0.468218,0.031159,0.000204783,2.55682,6.67931,true
2373,593,1,1,1,0,1,1,325,0,0.0859631,2.5343,196.296,0.0559883,0.163564,0.405351,0.0262468,0.000578643,4.85151,5.62633,true
2374,593,2,2,1,0,1,1,581,0,0.145648,2.89629,133.838,0.0606489,0.125545,0.269972,0.0183549,0.00190501,9.3941,3.93459,true
2375,593,3,3,1,0,1,1,837,0,0.217294,2.76489,269.63,0.0543814,0.14622,0.254216,0.028536,0.00153378,13.3793,6.11704,true
2376,594,0,0,2,0,1,1,133,0,0.0514554,3.92085,102.024,0.0576868,0.103843,0.343724,0.017546,0.000857982,4.49282,3.7612,true
2377,594,1,1,2,0,1,1,389,0,0.100602,4.05615,121.324,0.0535105,0.1204,0.428174,0.0209435,0.00185655,9.08715,4.4895,true
2378,594,2,2,2,0,1,1,645,0,0.184931,3.71931,237.81,0.0487905,0.100688,0.418067,0.0297538,0.00195173,15.3172,6.3781,true
2379,594,3,3,2,0,1,1,901,0,0.233468,3.48173,154.727,0.0599171,0.120959,0.256095,0.0196634,0.00370534,18.1022,4.21508,true
2380,595,0,0,3,0,1,1,197,0,0.0200781,4.6033,319.087,0.0520994,0.129557,0.479504,0.0374421,9.44106e-05,2.05825,8.02618,true
2381,595,1,1,3,0,1,1,453,0,0.125039,4.79782,229.546,0.054535,0.156619,0.410941,0.0289524,0.00154565,13.3598,6.20629,true
2382,595,2,2,3,0,1,1,709,0,0.1377,4.64194,259.259,0.0646523,0.109911,0.387316,0.0307261,0.0014985,14.2344,6.58652,true
2383,595,3,3,3,0,1,1,965,0,0.20835,4.31128,182.459,0.0544849,0.124843,0.321423,0.0232849,0.00338886,20.0036,4.99139,true
2384,596,0,0,0,1,1,1,21,0,0.0409864,1.92061,601.642,0.0525173,0.112324,0.406297,0.0352173,5.33032e-05,1.75302,7.54927,true
2385,596,1,1,0,1,1,1,277,0,0.122122,1.7348,352.837,0.0609324,0.126095,0.469429,0.017334,0.00035652,4.71791,3.71575,true
2386,596,2,2,0,1,1,1,533,0,0.171013,1.50637,498.826,0.0628246,0.160021,0.423505,0.0276274,0.000339892,5.73679,5.92227,true
2387,596,3,3,0,1,1,1,789,0,0.234666,1.87146,481.756,0.0619376,0.163344,0.340085,0.0244261,0.00065542,9.78002,5.23603,true
2388,597,0,0,1,1,1,1,85,0,0.0556013,3.21134,409.2,0.064923,0.12476,0.269638,0.0172117,0.000191306,3.9763,3.68954,true
2389,597,1,1,1,1,1,1,341,0,0.0945317,2.87018,617.896,0.0647583,0.126306,0.380979,0.0359088,0.000235135,6.0422,7.69748,true
2390,597,2,2,1,1,1,1,597,0,0.137601,2.6271,338.863,0.0564616,0.131546,0.366526,0.0139345,0.000645475,8.0502,2.98703,true
2391,597,3,3,1,1,1,1,853,0,0.210538,3.07298,482.854,0.048071,0.102935,0.325944,0.0241931,0.000926431,14.4078,5.18608,true
2392,598,0,0,2,1,1,1,149,0,0.0594039,3.54396,534.684,0.0644553,0.119712,0.360189,0.0289849,0.000179822,4.68827,6.21327,true
2393,598,1,1,2,1,1,1,405,0,0.132371,3.61738,496.349,0.0643309,0.100647,0.291352,0.0244618,0.000567327,10.6634,5.24369,true
2394,598,2,2,2,1,1,1,661,0,0.189728,3.26293,449.293,0.0604932,0.133382,0.355176,0.0222469,0.000925774,13.7863,4.7689,true
2395,598,3,3,2,1,1,1,917,0,0.221952,4.04235,558.761,0.0529427,0.158628,0.477183,0.0334853,0.00116533,19.9802,7.17799,true
2396,599,0,0,3,1,1,1,213,0,0.0279227,4.82682,431.271,0.0475445,0.160409,0.400021,0.0218577,0.000111883,3.00141,4.68547,true
2397,599,1,1,3,1,1,1,469,0,0.0919641,4.56047,535.818,0.0568176,0.118124,0.43708,0.0308029,0.00042008,9.33976,6.60298,true
2398,599,2,2,3,1,1,1,725,0,0.135301,4.92831,604.15,0.0518377,0.15307,0.27796,0.0325244,0.00065199,14.8493,6.972,true
2399,599,3,3,3,1,1,1,981,0,0.220778,4.31092,594.978,0.0497239,0.109599,0.336123,0.0331214,0.00112604,21.195,7.09997,true
2400,600,0,0,0,2,1,1,37,0,0.0463156,1.52975,661.957,0.047769,0.14537,0.385555,0.0169302,4.52257e-05,1.57781,3.62921,true
2401,600,1,1,0,2,1,1,293,0,0.125346,1.96431,749.492,0.0575291,0.113406,0.42858,0.0246898,0.000195145,5.48313,5.29256,true
2402,600,2,2,0,2,1,1,549,0,0.154281,2.04181,898.027,0.0626301,0.0994331,0.282028,0.0329167,0.00021667,7.01511,7.05609,true
2403,600,3,3,0,2,1,1,805,0,0.21664,2.36524,868.691,0.0554119,0.158128,0.316141,0.0314081,0.000410902,11.4109,6.73272,true
2404,601,0,0,1,2,1,1,101,0,0.0338326,2.92229,797.775,0.060767,0.116886,0.418875,0.0282175,4.74825e-05,2.20174,6.04878,true
2405,601,1,1,1,2,1,1,357,0,0.124683,2.44516,803.41,0.053081,0.109103,0.487486,0.0301985,0.000227707,6.78929,6.47342,true
2406,601,2,2,1,2,1,1,613,0,0.148848,2.77342,899.478,0.0485299,0.125026,0.383966,0.0353229,0.000286089,9.19321,7.5719,true
2407,601,3,3,1,2,1,1,869,0,0.216529,2.72402,873.671,0.0643598,0.142099,0.352741,0.032618,0.000473786,13.1351,6.99207,true
2408,602,0,0,2,2,1,1,165,0,0.0624758,3.43967,889.931,0.0492032,0.158046,0.367286,0.0342069,0.000112316,4.7856,7.33267,true
2409,602,1,1,2,2,1,1,421,0,0.09523,3.6549,787.431,0.0614567,0.101344,0.470141,0.0285685,0.000241606,7.75099,6.12401,true
2410,602,2,2,2,2,1,1,677,0,0.156904,3.69826,828.472,0.0540793,0.15057,0.406725,0.0303259,0.000446411,12.9223,6.50073,true
2411,602,3,3,2,2,1,1,933,0,0.212794,3.64885,753.491,0.048303,0.11331,0.438482,0.0252229,0.000731694,17.2911,5.40684,true
2412,603,0,0,3,2,1,1,229,0,0.075799,4.22587,773.799,0.0610177,0.129039,0.448471,0.0270233,0.00020878,7.13326,5.79277,true
2413,603,1,1,3,2,1,1,485,0,0.0795945,4.43612,666.679,0.0609362,0.151693,0.371261,0.016975,0.00026727,7.86311,3.6388,true
2414,603,2,2,3,2,1,1,741,0,0.156353,4.44804,798.028,0.0593179,0.137142,0.297498,0.0255062,0.000542442,15.4876,5.46758,true
2415,603,3,3,3,2,1,1,997,0,0.242029,4.59191,859.165,0.0632929,0.114376,0.313137,0.0306015,0.000934427,24.7496,6.5598,true
2416,604,0,0,0,3,1,1,53,0,0.0758373,2.14379,927.011,0.0629673,0.126101,0.366932,0.0145758,8.70113e-05,3.62054,3.1245,true
2417,604,1,1,0,3,1,1,309,0,0.0840362,1.93792,941.725,0.0577494,0.133253,0.37891,0.0159869,8.90023e-05,3.62668,3.42698,true
2418,604,2,2,0,3,1,1,565,0,0.144913,2.04328,1104.69,0.0480832,0.161447,0.255296,0.0258491,0.000161234,6.59393,5.54108,true
2419,604,3,3,0,3,1,1,821,0,0.196481,1.54395,1016.73,0.0506285,0.123268,0.48201,0.0241259,0.000208116,6.75555,5.17167,true
2420,605,0,0,1,3,1,1,117,0,0.0284125,3.1152,1034.92,0.060226,0.163212,0.471108,0.0252923,3.12432e-05,1.97108,5.42172,true
2421,605,1,1,1,3,1,1,373,0,0.10796,2.41958,1182.57,0.0597478,0.158708,0.450492,0.0362835,0.000125398,5.81715,7.7778,true
2422,605,2,2,1,3,1,1,629,0,0.151638,2.79476,1028.22,0.0624915,0.164638,0.349602,0.0220384,0.000256697,9.43759,4.7242,true
2423,605,3,3,1,3,1,1,885,0,0.246388,2.86773,995.061,0.0583349,0.114983,0.471239,0.0222024,0.000532956,15.735,4.75936,true
2424,606,0,0,2,3,1,1,181,0,0.0296295,3.46616,1120.88,0.0569107,0.163249,0.495059,0.0325,3.41069e-05,2.28708,6.96677,true
2425,606,1,1,2,3,1,1,437,0,0.087735,3.97037,1068.64,0.0594038,0.156791,0.493825,0.028419,0.000174198,7.75732,6.09196,true
2426,606,2,2,2,3,1,1,693,0,0.179707,3.98087,986.914,0.0516875,0.101838,0.26827,0.0170036,0.00046974,15.9313,3.64492,true
2427,606,3,3,2,3,1,1,949,0,0.247068,3.75146,942.575,0.0508402,0.151662,0.404276,0.0166236,0.000728775,20.6407,3.56346,true
2428,607,0,0,3,3,1,1,245,0,0.0200892,4.88197,1169.42,0.0585206,0.156478,0.324545,0.0324293,2.64898e-05,2.18407,6.95163,true
2429,607,1,1,3,3,1,1,501,0,0.130367,4.54561,1110.77,0.0612939,0.156673,0.449305,0.0306862,0.000322441,13.1968,6.57795,true
2430,607,2,2,3,3,1,1,757,0,0.169212,4.244,1072.98,0.0597397,0.107254,0.420251,0.0271008,0.000438655,15.9924,5.8094,true
2431,607,3,3,3,3,1,1,1013,0,0.235028,4.25729,1141.9,0.0533781,0.161048,0.441734,0.0329312,0.000643561,22.2823,7.0592,true
